origem,destino,sku,perfil,volume
CD_10,Cliente_157,sku_18,RODOVIARIO,330.06
CD_2,Cliente_2,sku_6,RODOVIARIO,0.1
CD_2,Cliente_6,sku_6,RODOVIARIO,0.1
CD_2,Cliente_6,sku_16,RODOVIARIO,0.1
CD_2,Cliente_6,sku_18,RODOVIARIO,0.1
CD_2,Cliente_6,sku_83,RODOVIARIO,1384.47
CD_2,Cliente_6,sku_84,RODOVIARIO,33982.5
CD_2,Cliente_9,sku_6,RODOVIARIO,0.1
CD_2,Cliente_12,sku_8,RODOVIARIO,0.1
CD_2,Cliente_12,sku_17,RODOVIARIO,0.1
CD_2,Cliente_12,sku_33,RODOVIARIO,92.9
CD_2,Cliente_12,sku_63,RODOVIARIO,0.1
CD_2,Cliente_20,sku_16,RODOVIARIO,0.1
CD_2,Cliente_20,sku_17,RODOVIARIO,0.1
CD_2,Cliente_20,sku_18,RODOVIARIO,0.1
CD_2,Cliente_20,sku_26,RODOVIARIO,0.1
CD_2,Cliente_20,sku_33,RODOVIARIO,186.48
CD_2,Cliente_20,sku_43,RODOVIARIO,6372.8
CD_2,Cliente_20,sku_49,RODOVIARIO,1239.62
CD_2,Cliente_20,sku_52,RODOVIARIO,4678.36
CD_2,Cliente_20,sku_55,RODOVIARIO,0.1
CD_2,Cliente_20,sku_63,RODOVIARIO,0.1
CD_2,Cliente_20,sku_82,RODOVIARIO,0.1
CD_2,Cliente_20,sku_84,RODOVIARIO,76610.14
CD_2,Cliente_23,sku_18,RODOVIARIO,0.1
CD_2,Cliente_23,sku_43,RODOVIARIO,1533.88
CD_2,Cliente_23,sku_49,RODOVIARIO,8497.45
CD_2,Cliente_23,sku_52,RODOVIARIO,2434.29
CD_2,Cliente_23,sku_84,RODOVIARIO,7301.55
CD_2,Cliente_26,sku_6,RODOVIARIO,0.1
CD_2,Cliente_26,sku_15,RODOVIARIO,0.1
CD_2,Cliente_26,sku_33,RODOVIARIO,402.53
CD_2,Cliente_26,sku_63,RODOVIARIO,0.1
CD_2,Cliente_29,sku_18,RODOVIARIO,0.1
CD_2,Cliente_29,sku_63,RODOVIARIO,0.1
CD_2,Cliente_32,sku_6,RODOVIARIO,0.1
CD_2,Cliente_32,sku_16,RODOVIARIO,0.1
CD_2,Cliente_33,sku_15,RODOVIARIO,0.1
CD_2,Cliente_33,sku_16,RODOVIARIO,0.1
CD_2,Cliente_33,sku_26,RODOVIARIO,0.1
CD_2,Cliente_33,sku_33,RODOVIARIO,4620.2
CD_2,Cliente_33,sku_43,RODOVIARIO,54.0
CD_2,Cliente_33,sku_49,RODOVIARIO,2054.99
CD_2,Cliente_33,sku_52,RODOVIARIO,17672.51
CD_2,Cliente_33,sku_63,RODOVIARIO,0.1
CD_2,Cliente_33,sku_83,RODOVIARIO,2452.6
CD_2,Cliente_33,sku_84,RODOVIARIO,26666.77
CD_2,Cliente_33,sku_86,RODOVIARIO,1206.13
CD_2,Cliente_39,sku_11,RODOVIARIO,0.1
CD_2,Cliente_39,sku_17,RODOVIARIO,0.1
CD_2,Cliente_39,sku_18,RODOVIARIO,0.1
CD_2,Cliente_39,sku_33,RODOVIARIO,67.29
CD_2,Cliente_39,sku_43,RODOVIARIO,104.63
CD_2,Cliente_39,sku_49,RODOVIARIO,2572.5
CD_2,Cliente_39,sku_52,RODOVIARIO,1378.96
CD_2,Cliente_39,sku_84,RODOVIARIO,16711.01
CD_2,Cliente_42,sku_19,RODOVIARIO,0.1
CD_2,Cliente_42,sku_43,RODOVIARIO,249.5
CD_2,Cliente_42,sku_52,RODOVIARIO,1893.34
CD_2,Cliente_46,sku_6,RODOVIARIO,0.1
CD_2,Cliente_46,sku_16,RODOVIARIO,0.1
CD_2,Cliente_46,sku_33,RODOVIARIO,305.61
CD_2,Cliente_46,sku_43,RODOVIARIO,145.7
CD_2,Cliente_46,sku_49,RODOVIARIO,5481.31
CD_2,Cliente_46,sku_50,RODOVIARIO,16.89
CD_2,Cliente_46,sku_52,RODOVIARIO,2057.56
CD_2,Cliente_46,sku_83,RODOVIARIO,4825.49
CD_2,Cliente_46,sku_84,RODOVIARIO,28115.16
CD_2,Cliente_49,sku_16,RODOVIARIO,0.1
CD_2,Cliente_49,sku_18,RODOVIARIO,0.1
CD_2,Cliente_49,sku_52,RODOVIARIO,3306.45
CD_2,Cliente_49,sku_84,RODOVIARIO,34923.12
CD_2,Cliente_52,sku_6,RODOVIARIO,0.1
CD_2,Cliente_52,sku_16,RODOVIARIO,0.1
CD_2,Cliente_53,sku_6,RODOVIARIO,0.1
CD_2,Cliente_53,sku_15,RODOVIARIO,0.1
CD_2,Cliente_53,sku_16,RODOVIARIO,0.1
CD_2,Cliente_53,sku_18,RODOVIARIO,0.1
CD_2,Cliente_53,sku_49,RODOVIARIO,855.47
CD_2,Cliente_53,sku_63,RODOVIARIO,0.1
CD_2,Cliente_56,sku_6,RODOVIARIO,0.1
CD_2,Cliente_56,sku_16,RODOVIARIO,0.1
CD_2,Cliente_59,sku_6,RODOVIARIO,0.1
CD_2,Cliente_59,sku_16,RODOVIARIO,0.1
CD_2,Cliente_59,sku_55,RODOVIARIO,0.1
CD_2,Cliente_59,sku_83,RODOVIARIO,2146.18
CD_2,Cliente_59,sku_84,RODOVIARIO,20713.52
CD_2,Cliente_60,sku_2,RODOVIARIO,0.1
CD_2,Cliente_60,sku_4,RODOVIARIO,0.1
CD_2,Cliente_60,sku_6,RODOVIARIO,0.1
CD_2,Cliente_60,sku_8,RODOVIARIO,0.1
CD_2,Cliente_60,sku_15,RODOVIARIO,0.1
CD_2,Cliente_60,sku_16,RODOVIARIO,0.1
CD_2,Cliente_60,sku_17,RODOVIARIO,0.1
CD_2,Cliente_60,sku_18,RODOVIARIO,0.1
CD_2,Cliente_60,sku_19,RODOVIARIO,0.1
CD_2,Cliente_60,sku_23,RODOVIARIO,0.1
CD_2,Cliente_60,sku_33,RODOVIARIO,2062.74
CD_2,Cliente_60,sku_43,RODOVIARIO,505.23
CD_2,Cliente_60,sku_47,RODOVIARIO,1812.43
CD_2,Cliente_60,sku_49,RODOVIARIO,184.05
CD_2,Cliente_60,sku_52,RODOVIARIO,14571.16
CD_2,Cliente_60,sku_63,RODOVIARIO,0.1
CD_2,Cliente_60,sku_83,RODOVIARIO,425.59
CD_2,Cliente_60,sku_84,RODOVIARIO,5749.01
CD_2,Cliente_62,sku_16,RODOVIARIO,0.1
CD_2,Cliente_62,sku_43,RODOVIARIO,571.3
CD_2,Cliente_62,sku_49,RODOVIARIO,2092.71
CD_2,Cliente_62,sku_50,RODOVIARIO,14.07
CD_2,Cliente_62,sku_52,RODOVIARIO,44891.99
CD_2,Cliente_62,sku_83,RODOVIARIO,3351.54
CD_2,Cliente_62,sku_84,RODOVIARIO,849181.45
CD_2,Cliente_63,sku_6,RODOVIARIO,0.1
CD_2,Cliente_63,sku_11,RODOVIARIO,0.1
CD_2,Cliente_63,sku_15,RODOVIARIO,0.1
CD_2,Cliente_63,sku_16,RODOVIARIO,0.1
CD_2,Cliente_63,sku_17,RODOVIARIO,0.1
CD_2,Cliente_63,sku_43,RODOVIARIO,300.32
CD_2,Cliente_63,sku_49,RODOVIARIO,19576.11
CD_2,Cliente_63,sku_50,RODOVIARIO,221.47
CD_2,Cliente_63,sku_52,RODOVIARIO,61813.14
CD_2,Cliente_63,sku_57,RODOVIARIO,0.1
CD_2,Cliente_63,sku_58,RODOVIARIO,0.1
CD_2,Cliente_63,sku_59,RODOVIARIO,0.1
CD_2,Cliente_63,sku_83,RODOVIARIO,12880.1
CD_2,Cliente_63,sku_84,RODOVIARIO,316793.86
CD_2,Cliente_63,sku_87,RODOVIARIO,0.1
CD_2,Cliente_63,sku_88,RODOVIARIO,0.1
CD_2,Cliente_63,sku_90,RODOVIARIO,0.1
CD_2,Cliente_66,sku_49,RODOVIARIO,1103.73
CD_2,Cliente_66,sku_52,RODOVIARIO,15721.34
CD_2,Cliente_66,sku_83,RODOVIARIO,2176.58
CD_2,Cliente_66,sku_84,RODOVIARIO,49363.64
CD_2,Cliente_66,sku_88,RODOVIARIO,384.67
CD_2,Cliente_67,sku_6,RODOVIARIO,0.1
CD_2,Cliente_67,sku_16,RODOVIARIO,0.1
CD_2,Cliente_67,sku_17,RODOVIARIO,0.1
CD_2,Cliente_67,sku_33,RODOVIARIO,94.77
CD_2,Cliente_67,sku_43,RODOVIARIO,42.72
CD_2,Cliente_67,sku_47,RODOVIARIO,6.95
CD_2,Cliente_67,sku_49,RODOVIARIO,3749.0
CD_2,Cliente_67,sku_52,RODOVIARIO,6984.54
CD_2,Cliente_67,sku_83,RODOVIARIO,3177.99
CD_2,Cliente_67,sku_84,RODOVIARIO,31101.43
CD_2,Cliente_67,sku_88,RODOVIARIO,277.45
CD_2,Cliente_70,sku_18,RODOVIARIO,0.1
CD_2,Cliente_70,sku_43,RODOVIARIO,341.09
CD_2,Cliente_70,sku_47,RODOVIARIO,239.33
CD_2,Cliente_70,sku_49,RODOVIARIO,1884.87
CD_2,Cliente_70,sku_52,RODOVIARIO,10116.9
CD_2,Cliente_70,sku_83,RODOVIARIO,3180.88
CD_2,Cliente_70,sku_84,RODOVIARIO,16474.95
CD_2,Cliente_70,sku_86,RODOVIARIO,1053.32
CD_2,Cliente_73,sku_49,RODOVIARIO,3682.07
CD_2,Cliente_73,sku_52,RODOVIARIO,24170.97
CD_2,Cliente_73,sku_83,RODOVIARIO,6104.98
CD_2,Cliente_73,sku_84,RODOVIARIO,302284.04
CD_2,Cliente_74,sku_5,RODOVIARIO,0.1
CD_2,Cliente_74,sku_15,RODOVIARIO,0.1
CD_2,Cliente_74,sku_18,RODOVIARIO,0.1
CD_2,Cliente_74,sku_33,RODOVIARIO,255.92
CD_2,Cliente_74,sku_43,RODOVIARIO,158.38
CD_2,Cliente_74,sku_47,RODOVIARIO,115.93
CD_2,Cliente_74,sku_49,RODOVIARIO,1041.38
CD_2,Cliente_74,sku_52,RODOVIARIO,4847.15
CD_2,Cliente_74,sku_84,RODOVIARIO,3462.14
CD_2,Cliente_74,sku_86,RODOVIARIO,6493.88
CD_2,Cliente_76,sku_52,RODOVIARIO,2094.5
CD_2,Cliente_76,sku_83,RODOVIARIO,400.41
CD_2,Cliente_76,sku_84,RODOVIARIO,489863.01
CD_2,Cliente_77,sku_47,RODOVIARIO,3.31
CD_2,Cliente_77,sku_49,RODOVIARIO,8089.23
CD_2,Cliente_77,sku_52,RODOVIARIO,12936.84
CD_2,Cliente_77,sku_83,RODOVIARIO,11172.13
CD_2,Cliente_77,sku_84,RODOVIARIO,67714.12
CD_2,Cliente_77,sku_86,RODOVIARIO,19920.3
CD_2,Cliente_81,sku_4,RODOVIARIO,0.1
CD_2,Cliente_81,sku_6,RODOVIARIO,0.1
CD_2,Cliente_81,sku_11,RODOVIARIO,0.1
CD_2,Cliente_81,sku_15,RODOVIARIO,0.1
CD_2,Cliente_81,sku_16,RODOVIARIO,0.1
CD_2,Cliente_81,sku_17,RODOVIARIO,0.1
CD_2,Cliente_81,sku_18,RODOVIARIO,0.1
CD_2,Cliente_81,sku_19,RODOVIARIO,0.1
CD_2,Cliente_81,sku_33,RODOVIARIO,42.24
CD_2,Cliente_81,sku_49,RODOVIARIO,9810.46
CD_2,Cliente_81,sku_63,RODOVIARIO,0.1
CD_2,Cliente_84,sku_18,RODOVIARIO,0.1
CD_2,Cliente_84,sku_33,RODOVIARIO,6841.08
CD_2,Cliente_84,sku_43,RODOVIARIO,484.3
CD_2,Cliente_87,sku_4,RODOVIARIO,0.1
CD_2,Cliente_87,sku_5,RODOVIARIO,0.1
CD_2,Cliente_87,sku_6,RODOVIARIO,0.1
CD_2,Cliente_87,sku_8,RODOVIARIO,0.1
CD_2,Cliente_87,sku_11,RODOVIARIO,0.1
CD_2,Cliente_87,sku_16,RODOVIARIO,0.1
CD_2,Cliente_87,sku_17,RODOVIARIO,0.1
CD_2,Cliente_87,sku_18,RODOVIARIO,0.1
CD_2,Cliente_87,sku_25,RODOVIARIO,0.1
CD_2,Cliente_87,sku_33,RODOVIARIO,178.28
CD_2,Cliente_87,sku_43,RODOVIARIO,40.01
CD_2,Cliente_87,sku_52,RODOVIARIO,4196.67
CD_2,Cliente_87,sku_63,RODOVIARIO,0.1
CD_2,Cliente_87,sku_69,RODOVIARIO,0.1
CD_2,Cliente_90,sku_2,RODOVIARIO,0.1
CD_2,Cliente_90,sku_16,RODOVIARIO,0.1
CD_2,Cliente_90,sku_18,RODOVIARIO,0.1
CD_2,Cliente_90,sku_69,RODOVIARIO,0.1
CD_2,Cliente_90,sku_77,RODOVIARIO,0.1
CD_2,Cliente_95,sku_6,RODOVIARIO,0.1
CD_2,Cliente_95,sku_11,RODOVIARIO,0.1
CD_2,Cliente_95,sku_16,RODOVIARIO,0.1
CD_2,Cliente_95,sku_17,RODOVIARIO,0.1
CD_2,Cliente_95,sku_18,RODOVIARIO,0.1
CD_2,Cliente_95,sku_19,RODOVIARIO,0.1
CD_2,Cliente_95,sku_26,RODOVIARIO,0.1
CD_2,Cliente_95,sku_33,RODOVIARIO,47.87
CD_2,Cliente_95,sku_43,RODOVIARIO,7.75
CD_2,Cliente_95,sku_52,RODOVIARIO,384.55
CD_2,Cliente_95,sku_61,RODOVIARIO,0.1
CD_2,Cliente_95,sku_63,RODOVIARIO,0.1
CD_2,Cliente_95,sku_84,RODOVIARIO,35405.01
CD_2,Cliente_98,sku_6,RODOVIARIO,0.1
CD_2,Cliente_98,sku_16,RODOVIARIO,0.1
CD_2,Cliente_98,sku_17,RODOVIARIO,0.1
CD_2,Cliente_98,sku_63,RODOVIARIO,0.1
CD_2,Cliente_98,sku_86,RODOVIARIO,6096.03
CD_2,Cliente_101,sku_6,RODOVIARIO,0.1
CD_2,Cliente_101,sku_11,RODOVIARIO,0.1
CD_2,Cliente_101,sku_15,RODOVIARIO,0.1
CD_2,Cliente_101,sku_16,RODOVIARIO,0.1
CD_2,Cliente_101,sku_49,RODOVIARIO,1744.99
CD_2,Cliente_103,sku_6,RODOVIARIO,0.1
CD_2,Cliente_105,sku_52,RODOVIARIO,1619.44
CD_2,Cliente_105,sku_83,RODOVIARIO,1017.35
CD_2,Cliente_105,sku_84,RODOVIARIO,5940.27
CD_2,Cliente_106,sku_16,RODOVIARIO,0.1
CD_2,Cliente_106,sku_18,RODOVIARIO,0.1
CD_2,Cliente_106,sku_33,RODOVIARIO,1067.36
CD_2,Cliente_106,sku_43,RODOVIARIO,56.49
CD_2,Cliente_106,sku_52,RODOVIARIO,6142.0
CD_2,Cliente_106,sku_84,RODOVIARIO,1147.54
CD_2,Cliente_109,sku_18,RODOVIARIO,0.1
CD_2,Cliente_109,sku_83,RODOVIARIO,1576.5
CD_2,Cliente_113,sku_11,RODOVIARIO,0.1
CD_2,Cliente_113,sku_15,RODOVIARIO,0.1
CD_2,Cliente_113,sku_16,RODOVIARIO,0.1
CD_2,Cliente_113,sku_17,RODOVIARIO,0.1
CD_2,Cliente_113,sku_18,RODOVIARIO,0.1
CD_2,Cliente_113,sku_19,RODOVIARIO,0.1
CD_2,Cliente_113,sku_26,RODOVIARIO,0.1
CD_2,Cliente_113,sku_33,RODOVIARIO,4694.99
CD_2,Cliente_113,sku_43,RODOVIARIO,129.03
CD_2,Cliente_113,sku_47,RODOVIARIO,4.31
CD_2,Cliente_113,sku_49,RODOVIARIO,1664.83
CD_2,Cliente_113,sku_52,RODOVIARIO,17099.16
CD_2,Cliente_113,sku_63,RODOVIARIO,0.1
CD_2,Cliente_113,sku_84,RODOVIARIO,234210.89
CD_2,Cliente_113,sku_86,RODOVIARIO,3239.04
CD_2,Cliente_116,sku_11,RODOVIARIO,0.1
CD_2,Cliente_116,sku_49,RODOVIARIO,1936.91
CD_2,Cliente_116,sku_52,RODOVIARIO,5665.78
CD_2,Cliente_116,sku_82,RODOVIARIO,219.96
CD_2,Cliente_116,sku_84,RODOVIARIO,2143.91
CD_2,Cliente_119,sku_4,RODOVIARIO,0.1
CD_2,Cliente_119,sku_6,RODOVIARIO,0.1
CD_2,Cliente_119,sku_11,RODOVIARIO,0.1
CD_2,Cliente_119,sku_16,RODOVIARIO,0.1
CD_2,Cliente_119,sku_17,RODOVIARIO,0.1
CD_2,Cliente_119,sku_18,RODOVIARIO,0.1
CD_2,Cliente_119,sku_33,RODOVIARIO,382.46
CD_2,Cliente_119,sku_49,RODOVIARIO,4422.62
CD_2,Cliente_119,sku_52,RODOVIARIO,2844.25
CD_2,Cliente_119,sku_61,RODOVIARIO,0.1
CD_2,Cliente_119,sku_63,RODOVIARIO,0.1
CD_2,Cliente_119,sku_69,RODOVIARIO,0.1
CD_2,Cliente_119,sku_77,RODOVIARIO,0.1
CD_2,Cliente_121,sku_6,RODOVIARIO,0.1
CD_2,Cliente_121,sku_16,RODOVIARIO,0.1
CD_2,Cliente_121,sku_17,RODOVIARIO,0.1
CD_2,Cliente_121,sku_63,RODOVIARIO,0.1
CD_2,Cliente_123,sku_26,RODOVIARIO,0.1
CD_2,Cliente_125,sku_17,RODOVIARIO,0.1
CD_2,Cliente_130,sku_52,RODOVIARIO,3713.63
CD_2,Cliente_131,sku_6,RODOVIARIO,0.1
CD_2,Cliente_131,sku_8,RODOVIARIO,0.1
CD_2,Cliente_131,sku_15,RODOVIARIO,0.1
CD_2,Cliente_131,sku_16,RODOVIARIO,0.1
CD_2,Cliente_131,sku_33,RODOVIARIO,179.52
CD_2,Cliente_131,sku_43,RODOVIARIO,38.75
CD_2,Cliente_131,sku_52,RODOVIARIO,785.18
CD_2,Cliente_131,sku_55,RODOVIARIO,0.1
CD_2,Cliente_131,sku_84,RODOVIARIO,4803.38
CD_2,Cliente_134,sku_6,RODOVIARIO,0.1
CD_2,Cliente_134,sku_52,RODOVIARIO,1775.68
CD_2,Cliente_138,sku_17,RODOVIARIO,0.1
CD_2,Cliente_138,sku_18,RODOVIARIO,0.1
CD_2,Cliente_138,sku_19,RODOVIARIO,0.1
CD_2,Cliente_138,sku_33,RODOVIARIO,562.31
CD_2,Cliente_138,sku_43,RODOVIARIO,72.9
CD_2,Cliente_138,sku_52,RODOVIARIO,1843.42
CD_2,Cliente_138,sku_63,RODOVIARIO,0.1
CD_2,Cliente_141,sku_6,RODOVIARIO,0.1
CD_2,Cliente_141,sku_15,RODOVIARIO,0.1
CD_2,Cliente_141,sku_43,RODOVIARIO,32.76
CD_2,Cliente_141,sku_49,RODOVIARIO,1807.79
CD_2,Cliente_141,sku_52,RODOVIARIO,188.0
CD_2,Cliente_141,sku_83,RODOVIARIO,1918.63
CD_2,Cliente_141,sku_84,RODOVIARIO,12337.86
CD_2,Cliente_145,sku_6,RODOVIARIO,0.1
CD_2,Cliente_145,sku_16,RODOVIARIO,0.1
CD_2,Cliente_145,sku_17,RODOVIARIO,0.1
CD_2,Cliente_145,sku_18,RODOVIARIO,0.1
CD_2,Cliente_145,sku_26,RODOVIARIO,0.1
CD_2,Cliente_145,sku_33,RODOVIARIO,311.09
CD_2,Cliente_145,sku_43,RODOVIARIO,1166.42
CD_2,Cliente_145,sku_61,RODOVIARIO,0.1
CD_2,Cliente_145,sku_84,RODOVIARIO,15720.88
CD_2,Cliente_149,sku_6,RODOVIARIO,0.1
CD_2,Cliente_149,sku_16,RODOVIARIO,0.1
CD_2,Cliente_149,sku_33,RODOVIARIO,407224.28
CD_2,Cliente_149,sku_43,RODOVIARIO,144313.26
CD_2,Cliente_149,sku_47,RODOVIARIO,1225.17
CD_2,Cliente_149,sku_48,RODOVIARIO,7.0
CD_2,Cliente_149,sku_49,RODOVIARIO,54225.86
CD_2,Cliente_149,sku_50,RODOVIARIO,15.01
CD_2,Cliente_149,sku_52,RODOVIARIO,398661.65
CD_2,Cliente_149,sku_55,RODOVIARIO,0.1
CD_2,Cliente_149,sku_82,RODOVIARIO,27581.45
CD_2,Cliente_149,sku_83,RODOVIARIO,48378.82
CD_2,Cliente_149,sku_84,RODOVIARIO,6879997.98
CD_2,Cliente_149,sku_85,RODOVIARIO,186.85
CD_2,Cliente_150,sku_4,RODOVIARIO,0.1
CD_2,Cliente_150,sku_6,RODOVIARIO,0.1
CD_2,Cliente_150,sku_8,RODOVIARIO,0.1
CD_2,Cliente_150,sku_11,RODOVIARIO,0.1
CD_2,Cliente_150,sku_15,RODOVIARIO,0.1
CD_2,Cliente_150,sku_16,RODOVIARIO,0.1
CD_2,Cliente_150,sku_17,RODOVIARIO,0.1
CD_2,Cliente_150,sku_18,RODOVIARIO,0.1
CD_2,Cliente_150,sku_19,RODOVIARIO,0.1
CD_2,Cliente_150,sku_23,RODOVIARIO,0.1
CD_2,Cliente_150,sku_33,RODOVIARIO,411574.84
CD_2,Cliente_150,sku_43,RODOVIARIO,69379.35
CD_2,Cliente_150,sku_46,RODOVIARIO,752.24
CD_2,Cliente_150,sku_47,RODOVIARIO,1250.89
CD_2,Cliente_150,sku_48,RODOVIARIO,95.45
CD_2,Cliente_150,sku_49,RODOVIARIO,269202.04
CD_2,Cliente_150,sku_50,RODOVIARIO,1308.58
CD_2,Cliente_150,sku_52,RODOVIARIO,638356.26
CD_2,Cliente_150,sku_55,RODOVIARIO,0.1
CD_2,Cliente_150,sku_61,RODOVIARIO,0.1
CD_2,Cliente_150,sku_63,RODOVIARIO,0.1
CD_2,Cliente_150,sku_69,RODOVIARIO,0.1
CD_2,Cliente_150,sku_73,RODOVIARIO,0.1
CD_2,Cliente_150,sku_82,RODOVIARIO,1614.41
CD_2,Cliente_150,sku_83,RODOVIARIO,233129.87
CD_2,Cliente_150,sku_84,RODOVIARIO,1979733.52
CD_2,Cliente_150,sku_85,RODOVIARIO,2010.56
CD_2,Cliente_150,sku_86,RODOVIARIO,71845.46
CD_2,Cliente_150,sku_87,RODOVIARIO,50.3
CD_2,Cliente_151,sku_33,RODOVIARIO,15918.85
CD_2,Cliente_151,sku_43,RODOVIARIO,1216.94
CD_2,Cliente_151,sku_49,RODOVIARIO,1748.06
CD_2,Cliente_151,sku_52,RODOVIARIO,49019.94
CD_2,Cliente_151,sku_55,RODOVIARIO,0.1
CD_2,Cliente_151,sku_83,RODOVIARIO,17376.73
CD_2,Cliente_151,sku_84,RODOVIARIO,18078.14
CD_2,Cliente_152,sku_33,RODOVIARIO,222.75
CD_2,Cliente_152,sku_43,RODOVIARIO,997.69
CD_2,Cliente_152,sku_47,RODOVIARIO,489.73
CD_2,Cliente_152,sku_50,RODOVIARIO,277.56
CD_2,Cliente_152,sku_52,RODOVIARIO,11175.08
CD_2,Cliente_153,sku_16,RODOVIARIO,0.1
CD_2,Cliente_153,sku_33,RODOVIARIO,8247.07
CD_2,Cliente_153,sku_43,RODOVIARIO,42380.64
CD_2,Cliente_153,sku_46,RODOVIARIO,47.77
CD_2,Cliente_153,sku_47,RODOVIARIO,9827.74
CD_2,Cliente_153,sku_49,RODOVIARIO,76774.42
CD_2,Cliente_153,sku_50,RODOVIARIO,2288.59
CD_2,Cliente_153,sku_52,RODOVIARIO,741558.49
CD_2,Cliente_153,sku_82,RODOVIARIO,143.13
CD_2,Cliente_153,sku_83,RODOVIARIO,169503.88
CD_2,Cliente_153,sku_84,RODOVIARIO,16835730.69
CD_2,Cliente_153,sku_85,RODOVIARIO,612.4
CD_2,Cliente_153,sku_86,RODOVIARIO,14344.25
CD_2,Cliente_153,sku_88,RODOVIARIO,1422.09
CD_2,Cliente_154,sku_6,RODOVIARIO,0.1
CD_2,Cliente_154,sku_16,RODOVIARIO,0.1
CD_2,Cliente_154,sku_17,RODOVIARIO,0.1
CD_2,Cliente_154,sku_18,RODOVIARIO,0.1
CD_2,Cliente_154,sku_21,RODOVIARIO,0.1
CD_2,Cliente_154,sku_23,RODOVIARIO,0.1
CD_2,Cliente_154,sku_33,RODOVIARIO,4681.39
CD_2,Cliente_154,sku_43,RODOVIARIO,5683.39
CD_2,Cliente_154,sku_46,RODOVIARIO,429.87
CD_2,Cliente_154,sku_47,RODOVIARIO,4612.85
CD_2,Cliente_154,sku_48,RODOVIARIO,245.91
CD_2,Cliente_154,sku_49,RODOVIARIO,150350.71
CD_2,Cliente_154,sku_50,RODOVIARIO,914.96
CD_2,Cliente_154,sku_52,RODOVIARIO,521113.42
CD_2,Cliente_154,sku_55,RODOVIARIO,0.1
CD_2,Cliente_154,sku_61,RODOVIARIO,0.1
CD_2,Cliente_154,sku_63,RODOVIARIO,0.1
CD_2,Cliente_154,sku_82,RODOVIARIO,79.35
CD_2,Cliente_154,sku_83,RODOVIARIO,159345.45
CD_2,Cliente_154,sku_84,RODOVIARIO,2488619.35
CD_2,Cliente_154,sku_85,RODOVIARIO,186.85
CD_2,Cliente_154,sku_86,RODOVIARIO,32244.58
CD_2,Cliente_154,sku_88,RODOVIARIO,16.75
CD_2,Cliente_163,sku_49,RODOVIARIO,1305.23
CD_2,Cliente_163,sku_52,RODOVIARIO,3371.34
CD_2,Cliente_158,sku_15,RODOVIARIO,0.1
CD_2,Cliente_158,sku_33,RODOVIARIO,11.35
CD_1,Cliente_5,sku_43,RODOVIARIO,3367.15
CD_1,Cliente_5,sku_52,RODOVIARIO,1581.29
CD_1,Cliente_5,sku_84,RODOVIARIO,98537.02
CD_1,Cliente_6,sku_18,RODOVIARIO,167.86
CD_1,Cliente_6,sku_21,RODOVIARIO,33.63
CD_1,Cliente_6,sku_29,RODOVIARIO,2.48
CD_1,Cliente_6,sku_33,RODOVIARIO,2.35
CD_1,Cliente_6,sku_43,RODOVIARIO,3115.45
CD_1,Cliente_6,sku_47,RODOVIARIO,20.13
CD_1,Cliente_6,sku_49,RODOVIARIO,2995.13
CD_1,Cliente_6,sku_52,RODOVIARIO,46346.69
CD_1,Cliente_6,sku_63,RODOVIARIO,130.2
CD_1,Cliente_6,sku_71,RODOVIARIO,91.23
CD_1,Cliente_6,sku_82,RODOVIARIO,326.55
CD_1,Cliente_6,sku_83,RODOVIARIO,3140.09
CD_1,Cliente_6,sku_84,RODOVIARIO,196701.13
CD_1,Cliente_12,sku_83,RODOVIARIO,155134.37
CD_1,Cliente_10,sku_49,RODOVIARIO,0.1
CD_1,Cliente_10,sku_83,RODOVIARIO,0.1
CD_1,Cliente_20,sku_18,RODOVIARIO,6.83
CD_1,Cliente_20,sku_21,RODOVIARIO,12.94
CD_1,Cliente_20,sku_29,RODOVIARIO,5.52
CD_1,Cliente_20,sku_31,RODOVIARIO,279.81
CD_1,Cliente_20,sku_33,RODOVIARIO,745.19
CD_1,Cliente_20,sku_37,RODOVIARIO,225.48
CD_1,Cliente_20,sku_38,RODOVIARIO,30.57
CD_1,Cliente_20,sku_40,RODOVIARIO,656.75
CD_1,Cliente_20,sku_42,RODOVIARIO,88.98
CD_1,Cliente_20,sku_43,RODOVIARIO,11485.25
CD_1,Cliente_20,sku_49,RODOVIARIO,17482.58
CD_1,Cliente_20,sku_52,RODOVIARIO,80989.07
CD_1,Cliente_20,sku_61,RODOVIARIO,11.79
CD_1,Cliente_20,sku_63,RODOVIARIO,18.69
CD_1,Cliente_20,sku_68,RODOVIARIO,147.62
CD_1,Cliente_20,sku_69,RODOVIARIO,120.38
CD_1,Cliente_20,sku_71,RODOVIARIO,71.0
CD_1,Cliente_20,sku_73,RODOVIARIO,23.62
CD_1,Cliente_20,sku_77,RODOVIARIO,24.57
CD_1,Cliente_20,sku_79,RODOVIARIO,25.83
CD_1,Cliente_20,sku_82,RODOVIARIO,5386.77
CD_1,Cliente_20,sku_83,RODOVIARIO,13006.97
CD_1,Cliente_20,sku_84,RODOVIARIO,220227.06
CD_1,Cliente_21,sku_49,RODOVIARIO,1251.55
CD_1,Cliente_23,sku_49,RODOVIARIO,3771.22
CD_1,Cliente_23,sku_52,RODOVIARIO,52825.55
CD_1,Cliente_23,sku_83,RODOVIARIO,4776.46
